particle,elasticity,frame,x,y,z
3,0.14183047976846083,22,-0.3489064898638829,-0.05187037749045589,0.09996726082807306
3,0.14183047976846083,23,-0.34890841266902944,-0.0518720135094918,0.0999801585263886
3,0.14183047976846083,24,-0.3489071901387511,-0.05187309520972945,0.09998563535743878
3,0.14183047976846083,25,-0.34890559106842217,-0.05187372396276871,0.09998792970026786
3,0.14183047976846083,26,-0.3489048094389876,-0.05187400995419275,0.0999890128691976
3,0.14183047976846083,27,-0.3489044683161903,-0.05187393568851298,0.09998938398698129
3,0.14183047976846083,28,-0.3489043065509084,-0.05187383107787115,0.09998952352362622
3,0.14183047976846083,29,-0.3489042034605794,-0.05187377099088648,0.09998958940116154
3,0.14183047976846083,30,-0.3489041280715222,-0.05187373192446767,0.09998962050291856
4,0.14907270121549965,1,0.1689686677825908,0.3449709718753119,0.17892784534330988
4,0.14907270121549965,2,0.12031889780137058,0.30651754893090544,0.2013202462301141
4,0.14907270121549965,3,0.07186667691861366,0.26822027141202576,0.20958426915798517
4,0.14907270121549965,4,0.023606850885246188,0.23007506533189592,0.2037777486019398
4,0.14907270121549965,5,-0.024459656229585482,0.19208266108701597,0.18395726734463638
4,0.14907270121549965,6,-0.07232625117415861,0.15424827007092734,0.15018321518185543
4,0.14907270121549965,7,-0.11982457946025163,0.11707402082810794,0.10459466165996181
4,0.14907270121549965,8,-0.15777702780424252,0.08799128085688736,0.09925876302144077
4,0.14907270121549965,9,-0.19240407793506065,0.06132848832665941,0.09693452725669802
4,0.14907270121549965,10,-0.22421285949468364,0.03740751277827573,0.09667998281784423
4,0.14907270121549965,11,-0.2534197633074805,0.015807105343578095,0.09658660965963052
4,0.14907270121549965,12,-0.2799460525876674,-0.0035782998994365956,0.09671147408379892
4,0.14907270121549965,13,-0.30381975069753386,-0.020842294064216674,0.09680352494178186
4,0.14907270121549965,14,-0.325042889579398,-0.035966107212899036,0.09699162646094807
4,0.14907270121549965,15,-0.3437034244642408,-0.04904131068955563,0.09680954825544345
4,0.14907270121549965,16,-0.3503388107228199,-0.05795037730051473,0.09777157355866484
4,0.14907270121549965,17,-0.3496041138827783,-0.06256168554726071,0.0989437876073572
4,0.14907270121549965,18,-0.349544408271931,-0.06412645514118895,0.09926071148879473
4,0.14907270121549965,19,-0.3494870203247418,-0.06418261616525964,0.09964585682155594
4,0.14907270121549965,20,-0.34945362653022144,-0.06421125556610476,0.09982877028380469
4,0.14907270121549965,21,-0.34946442190772053,-0.06422080852460209,0.0999147846093033
4,0.14907270121549965,22,-0.3494694645636576,-0.06422530425715565,0.09995539741529638
4,0.14907270121549965,23,-0.34947179161251357,-0.0642274085085673,0.09997457349001157
4,0.14907270121549965,24,-0.3494727644092581,-0.06422792064971251,0.09998349139105552
4,0.14907270121549965,25,-0.3494727921346853,-0.0642254384602901,0.09998690912189606
4,0.14907270121549965,26,-0.3494727797118221,-0.0642242537407899,0.09998852233263948
4,0.14907270121549965,27,-0.34947270101489714,-0.06422370486283482,0.09998924300571033
4,0.14907270121549965,28,-0.3494724770684487,-0.06422355582862724,0.09998945827499929
4,0.14907270121549965,29,-0.34947234595126686,-0.06422347456788442,0.09998956017241535
4,0.14907270121549965,30,-0.34947225864046744,-0.06422342451496381,0.09998960828031776
5,0.16763494030837306,1,0.16951441080330457,0.34241619158796777,0.17858951342120505
5,0.16763494030837306,2,0.12156575693721262,0.30069226940527566,0.20054731498757447
5,0.16763494030837306,3,0.07381445522175904,0.25914007896293273,0.20837765025371455
5,0.16763494030837306,4,0.02625564937448484,0.21775539442486055,0.20213907813702728
5,0.16763494030837306,5,-0.02110966419441472,0.17653908284650488,0.18188906123996276
5,0.16763494030837306,6,-0.06827504256324761,0.13549675072443296,0.1476889006980991
5,0.16763494030837306,7,-0.11465472633556306,0.09539232143674604,0.10377477288262169
5,0.16763494030837306,8,-0.15171703066452677,0.06355472757517255,0.09723494882249532
5,0.16763494030837306,9,-0.18542379298042566,0.035284519394957345,0.09674569584709827
5,0.16763494030837306,10,-0.21648718936855807,0.009321160007054194,0.0967366053960544
5,0.16763494030837306,11,-0.24515337758864114,-0.014352140921465998,0.0965830378458678
5,0.16763494030837306,12,-0.27103487458246794,-0.03593094477948956,0.09694181004371144
5,0.16763494030837306,13,-0.29464679862697324,-0.05527959213083081,0.09657415542281815
5,0.16763494030837306,14,-0.31569049278595196,-0.07229147247554425,0.09666412932919749
5,0.16763494030837306,15,-0.33405498569592845,-0.0872003602469541,0.09689840231175584
5,0.16763494030837306,16,-0.34987971900263787,-0.0997034904055468,0.09761077122622022
5,0.16763494030837306,17,-0.36093445146828645,-0.10932937194865233,0.09775293867822708
5,0.16763494030837306,18,-0.3615095527564351,-0.11361687850581641,0.09843541313686789
5,0.16763494030837306,19,-0.36164626375527614,-0.11497634033386296,0.09925560827663464
5,0.16763494030837306,20,-0.36162782579834585,-0.11491094681958092,0.09964410637893104
5,0.16763494030837306,21,-0.36161919128546177,-0.11488021416873864,0.09982753182691491
5,0.16763494030837306,22,-0.3616152110742343,-0.11486585238611914,0.09991413578587673
5,0.16763494030837306,23,-0.36161343759151277,-0.11485921986274789,0.0999550266526525
5,0.16763494030837306,24,-0.361612710168535,-0.11485623692659734,0.0999743338759674
5,0.16763494030837306,25,-0.36161247855998424,-0.11485497732058289,0.09998345011418043
5,0.16763494030837306,26,-0.36161505469572536,-0.11485560959053999,0.09998688430704507
5,0.16763494030837306,27,-0.36161632666515436,-0.11485597279296662,0.0999885071164743
5,0.16763494030837306,28,-0.3616169866780414,-0.11485621027574486,0.09998927325472708
5,0.16763494030837306,29,-0.3616172893953942,-0.11485643093914198,0.09998954939702853
5,0.16763494030837306,30,-0.3616174540486912,-0.11485665669920744,0.09998961516649683
