particle,elasticity,frame,x,y,z
5,0.9919638723487303,1,-0.03049606255069875,0.34000184752940454,0.8178608236669178
5,0.9919638723487303,2,-0.1335283515535802,0.37377743935640145,1.0188921692620143
5,0.9919638723487303,3,-0.23549645566960548,0.4072041747742594,1.2038479629936212
5,0.9919638723487303,4,-0.3364693924526316,0.4403046788139325,1.3729959705914334
5,0.9919638723487303,5,-0.4365123145735401,0.47310030953743665,1.5265799463225356
5,0.9919638723487303,6,-0.5356866018851193,0.5056111882181533,1.6648210629360674
5,0.9919638723487303,7,-0.6340498818470492,0.5378562060364593,1.787919241522501
5,0.9919638723487303,8,-0.701167809084346,0.5718747927844438,1.888728268970636
5,0.9919638723487303,9,-0.661415114157168,0.6127529344619359,1.9493247420601936
5,0.9919638723487303,10,-0.6218468316539951,0.6534414427772277,1.9956056993397004
5,0.9919638723487303,11,-0.5824475419959748,0.6939561738560505,2.027652436019602
5,0.9919638723487303,12,-0.5467493892624485,0.7121733594038185,2.0497833698540395
5,0.9919638723487303,13,-0.5155915088879116,0.702697482309562,2.06310390063068
5,0.9919638723487303,14,-0.48452230881352176,0.6932485750738061,2.062341541090405
5,0.9919638723487303,15,-0.4535414119208388,0.6838265230055655,2.0475368784377515
5,0.9919638723487303,16,-0.42394324168369046,0.6701736413278625,2.0230876440011585
5,0.9919638723487303,17,-0.398941795347667,0.6416799421661572,1.999885967848526
5,0.9919638723487303,18,-0.3740258689054778,0.6132837084908285,1.9627233221481468
5,0.9919638723487303,19,-0.34920453899332365,0.5849952847810647,1.9116639707705854
5,0.9919638723487303,20,-0.3244882606153173,0.556826586417197,1.8467857484071344
5,0.9919638723487303,21,-0.29988817787003663,0.5287903141281366,1.7681805519387817
5,0.9919638723487303,22,-0.27541572933143466,0.5008995042510893,1.6759542911515053
5,0.9919638723487303,23,-0.2510824133188024,0.4731672612139481,1.5702265926522663
5,0.9919638723487303,24,-0.22689963879229402,0.44560658760360383,1.4511303709370966
5,0.9919638723487303,25,-0.20287862403479093,0.4182302686954859,1.3188113143977827
5,0.9919638723487303,26,-0.17903032363501442,0.39105078923752706,1.1734273094250143
5,0.9919638723487303,27,-0.1553653733633044,0.3640802706260798,1.0151478160585474
5,0.9919638723487303,28,-0.13189404713741196,0.3373304218606026,0.8441532045490178
5,0.9919638723487303,29,-0.10862622270257485,0.310812500429859,0.6606340603536075
5,0.9919638723487303,30,-0.08557135397862099,0.28453728079640833,0.4647904641824482
