particle,elasticity,frame,x,y,z
4,0.9609402350233154,16,-0.16606765827218165,-0.008167554652337159,0.1417951231605501
4,0.9609402350233154,17,-0.14096427725431596,-0.009904857703831997,0.14357227625308103
4,0.9609402350233154,18,-0.11679271035269864,-0.010897469994816347,0.13587731504902525
4,0.9609402350233154,19,-0.09389871546855642,-0.010648553858308334,0.12110871345325705
4,0.9609402350233154,20,-0.07126140737364342,-0.010116008616664323,0.09923530818391307
4,0.9609402350233154,21,-0.05003122247325656,-0.015191231147291222,0.11323428671921903
4,0.9609402350233154,22,-0.02918524086938132,-0.020151110934312794,0.11454224915122291
4,0.9609402350233154,23,-0.00991458281536337,-0.02426531668712709,0.10903831565683135
4,0.9609402350233154,24,0.007368415457391532,-0.027072608033039604,0.1000933944568715
4,0.9609402350233154,25,0.01902946613563025,-0.028449305042868415,0.10068266870174646
4,0.9609402350233154,26,0.027715266872093147,-0.029737790504179153,0.10034386859060386
4,0.9609402350233154,27,0.03319262363420908,-0.030354136796976114,0.09983813937613575
4,0.9609402350233154,28,0.0351336397174107,-0.03057657557881931,0.09972082806801276
4,0.9609402350233154,29,0.03520413288717785,-0.030608686746991055,0.09986311672834158
4,0.9609402350233154,30,0.03523740767454078,-0.030623719512410205,0.09993025539860109
5,0.9609402350233154,1,0.360289576682638,0.32064810923317405,0.40906877299386724
5,0.9609402350233154,2,0.26144843641054505,0.34471208261462594,0.463242774868763
5,0.9609402350233154,3,0.1758747910658069,0.31239033289115326,0.49702487573397003
5,0.9609402350233154,4,0.09075517807429902,0.28024007428539965,0.5165980108905263
5,0.9609402350233154,5,0.0060752024007721915,0.2482558696943329,0.5220396326124439
5,0.9609402350233154,6,-0.07817220769178101,0.2164350480746342,0.5134228829877386
5,0.9609402350233154,7,-0.16198676461566952,0.18477771805013674,0.49082021520163444
5,0.9609402350233154,8,-0.24536127412206998,0.153286596937708,0.4543069145325275
5,0.9609402350233154,9,-0.3282824951470068,0.12196668597755658,0.40396415361837873
5,0.9609402350233154,10,-0.33348821457304495,0.09406534275923902,0.358741464144038
5,0.9609402350233154,11,-0.30665051812522004,0.06813754177953504,0.3073583801201029
5,0.9609402350233154,12,-0.279926509529195,0.04231957422018457,0.24215801982363938
5,0.9609402350233154,13,-0.2533282812308082,0.016623122549154646,0.16323259332219836
5,0.9609402350233154,14,-0.22408573860547318,0.0029974711887845763,0.14021738658164043
5,0.9609402350233154,15,-0.19498605831020369,-0.002691452707404355,0.14759403192295809
5,0.9609402350233154,16,-0.16606765827218165,-0.008167554652337159,0.1417951231605501
5,0.9609402350233154,17,-0.14096427725431596,-0.009904857703831997,0.14357227625308103
5,0.9609402350233154,18,-0.11679271035269864,-0.010897469994816347,0.13587731504902525
5,0.9609402350233154,19,-0.09389871546855642,-0.010648553858308334,0.12110871345325705
5,0.9609402350233154,20,-0.07126140737364342,-0.010116008616664323,0.09923530818391307
5,0.9609402350233154,21,-0.05003122247325656,-0.015191231147291222,0.11323428671921903
5,0.9609402350233154,22,-0.02918524086938132,-0.020151110934312794,0.11454224915122291
5,0.9609402350233154,23,-0.00991458281536337,-0.02426531668712709,0.10903831565683135
5,0.9609402350233154,24,0.007368415457391532,-0.027072608033039604,0.1000933944568715
5,0.9609402350233154,25,0.01902946613563025,-0.028449305042868415,0.10068266870174646
5,0.9609402350233154,26,0.027715266872093147,-0.029737790504179153,0.10034386859060386
5,0.9609402350233154,27,0.03319262363420908,-0.030354136796976114,0.09983813937613575
5,0.9609402350233154,28,0.0351336397174107,-0.03057657557881931,0.09972082806801276
5,0.9609402350233154,29,0.03520413288717785,-0.030608686746991055,0.09986311672834158
5,0.9609402350233154,30,0.03523740767454078,-0.030623719512410205,0.09993025539860109
